Student_ID,Name,Department,Date,Time,Status
102,Bharath Raj,AI&DS,2026-08-13,09:14,Late
103,Charan M,AI&DS,2026-08-13,09:00,Present
104,Dinesh R,AI&DS,2026-08-13,09:03,Present
105,Gokul S,AI&DS,2026-08-13,09:00,Present
106,Hari Prasad,AI&DS,2026-08-13,09:04,Present
107,Karthik V,AI&DS,2026-08-13,09:09,Late
108,Lokesh K,AI&DS,2026-08-13,09:00,Present
109,Manoj T,AI&DS,2026-08-13,,Absent
110,Naveen P,AI&DS,2026-08-13,09:07,Present
111,Praveen Kumar,AI&DS,2026-08-13,09:00,Present
112,Rahul S,AI&DS,2026-08-13,09:02,Present
113,Sanjay R,AI&DS,2026-08-13,09:15,Late
114,Surya P,AI&DS,2026-08-13,09:05,Present
115,Vignesh M,AI&DS,2026-08-13,09:00,Present
116,Ajay B,CSE,2026-08-13,09:03,Present
117,Deepak K,CSE,2026-08-13,09:06,Present
118,Kavin R,CSE,2026-08-13,09:00,Present
119,Mohan S,CSE,2026-08-13,09:10,Late
120,Rohit V,CSE,2026-08-13,09:03,Present
101,Arun Kumar,AI&DS,2026-08-14,09:25,Late
102,Bharath Raj,AI&DS,2026-08-14,09:03,Present
103,Charan M,AI&DS,2026-08-14,09:05,Present
104,Dinesh R,AI&DS,2026-08-14,09:00,Present
105,Gokul S,AI&DS,2026-08-14,09:00,Present
106,Hari Prasad,AI&DS,2026-08-14,09:04,Present
107,Karthik V,AI&DS,2026-08-14,09:03,Present
108,Lokesh K,AI&DS,2026-08-14,09:03,Present
109,Manoj T,AI&DS,2026-08-14,09:04,Present
110,Naveen P,AI&DS,2026-08-14,09:00,Present
111,Praveen Kumar,AI&DS,2026-08-14,09:09,Late
112,Rahul S,AI&DS,2026-08-14,09:03,Present
113,Sanjay R,AI&DS,2026-08-14,09:03,Present
114,Surya P,AI&DS,2026-08-14,09:00,Present
115,Vignesh M,AI&DS,2026-08-14,,Absent
116,Ajay B,CSE,2026-08-14,09:08,Present
117,Deepak K,CSE,2026-08-14,09:04,Present
118,Kavin R,CSE,2026-08-14,09:00,Present
119,Mohan S,CSE,2026-08-14,09:04,Present
120,Rohit V,CSE,2026-08-14,09:00,Present
101,Arun Kumar,AI&DS,2026-08-17,09:05,Present
102,Bharath Raj,AI&DS,2026-08-17,09:06,Present
103,Charan M,AI&DS,2026-08-17,09:00,Present
104,Dinesh R,AI&DS,2026-08-17,09:05,Present
105,Gokul S,AI&DS,2026-08-17,09:04,Present
106,Hari Prasad,AI&DS,2026-08-17,09:05,Present
107,Karthik V,AI&DS,2026-08-17,09:08,Present
108,Lokesh K,AI&DS,2026-08-17,09:02,Present
109,Manoj T,AI&DS,2026-08-17,09:00,Present
110,Naveen P,AI&DS,2026-08-17,09:00,Present
111,Praveen Kumar,AI&DS,2026-08-17,,Absent
112,Rahul S,AI&DS,2026-08-17,09:00,Present
113,Sanjay R,AI&DS,2026-08-17,09:02,Present
114,Surya P,AI&DS,2026-08-17,09:04,Present
115,Vignesh M,AI&DS,2026-08-17,09:10,Late
116,Ajay B,CSE,2026-08-17,09:03,Present
117,Deepak K,CSE,2026-08-17,09:05,Present
118,Kavin R,CSE,2026-08-17,09:03,Present
119,Mohan S,CSE,2026-08-17,09:07,Present
120,Rohit V,CSE,2026-08-17,09:15,Late
101,Arun Kumar,AI&DS,2026-08-18,09:02,Present
102,Bharath Raj,AI&DS,2026-08-18,09:11,Present
103,Charan M,AI&DS,2026-08-18,09:04,Present
104,Dinesh R,AI&DS,2026-08-18,09:00,Present
105,Gokul S,AI&DS,2026-08-18,09:00,Present
106,Hari Prasad,AI&DS,2026-08-18,09:04,Present
107,Karthik V,AI&DS,2026-08-18,09:02,Present
108,Lokesh K,AI&DS,2026-08-18,09:05,Present
109,Manoj T,AI&DS,2026-08-18,09:04,Present
110,Naveen P,AI&DS,2026-08-18,09:02,Present
111,Praveen Kumar,AI&DS,2026-08-18,09:00,Present
112,Rahul S,AI&DS,2026-08-18,09:00,Present
113,Sanjay R,AI&DS,2026-08-18,09:01,Present
114,Surya P,AI&DS,2026-08-18,,Absent
115,Vignesh M,AI&DS,2026-08-18,,Absent
116,Ajay B,CSE,2026-08-18,09:05,Present
117,Deepak K,CSE,2026-08-18,09:03,Present
118,Kavin R,CSE,2026-08-18,09:00,Present
119,Mohan S,CSE,2026-08-18,09:03,Present
120,Rohit V,CSE,2026-08-18,09:04,Present
101,Arun Kumar,AI&DS,2026-08-19,09:00,Present
102,Bharath Raj,AI&DS,2026-08-19,09:03,Present
103,Charan M,AI&DS,2026-08-19,09:03,Present
104,Dinesh R,AI&DS,2026-08-19,09:00,Present
105,Gokul S,AI&DS,2026-08-19,09:04,Present
106,Hari Prasad,AI&DS,2026-08-19,09:04,Present
107,Karthik V,AI&DS,2026-08-19,09:06,Present
108,Lokesh K,AI&DS,2026-08-19,09:06,Present
109,Manoj T,AI&DS,2026-08-19,09:00,Present
110,Naveen P,AI&DS,2026-08-19,,Absent
111,Praveen Kumar,AI&DS,2026-08-19,09:24,Late
112,Rahul S,AI&DS,2026-08-19,09:00,Present
113,Sanjay R,AI&DS,2026-08-19,09:17,Late
114,Surya P,AI&DS,2026-08-19,,Absent
115,Vignesh M,AI&DS,2026-08-19,09:04,Present
116,Ajay B,CSE,2026-08-19,09:16,Late
117,Deepak K,CSE,2026-08-19,09:04,Present
118,Kavin R,CSE,2026-08-19,09:04,Present
119,Mohan S,CSE,2026-08-19,09:14,Present
120,Rohit V,CSE,2026-08-19,09:04,Present
101,Arun Kumar,AI&DS,2026-08-20,09:06,Present
102,Bharath Raj,AI&DS,2026-08-20,09:05,Present
103,Charan M,AI&DS,2026-08-20,09:04,Present
104,Dinesh R,AI&DS,2026-08-20,09:02,Present
105,Gokul S,AI&DS,2026-08-20,09:05,Present
106,Hari Prasad,AI&DS,2026-08-20,09:00,Present
107,Karthik V,AI&DS,2026-08-20,,Absent
108,Lokesh K,AI&DS,2026-08-20,09:10,Late
109,Manoj T,AI&DS,2026-08-20,09:02,Present
110,Naveen P,AI&DS,2026-08-20,09:09,Late
111,Praveen Kumar,AI&DS,2026-08-20,09:01,Present
112,Rahul S,AI&DS,2026-08-20,09:03,Present
113,Sanjay R,AI&DS,2026-08-20,09:09,Present
114,Surya P,AI&DS,2026-08-20,09:00,Present
115,Vignesh M,AI&DS,2026-08-20,09:05,Present
116,Ajay B,CSE,2026-08-20,09:00,Present
117,Deepak K,CSE,2026-08-20,09:01,Present
118,Kavin R,CSE,2026-08-20,09:06,Present
119,Mohan S,CSE,2026-08-20,09:03,Present
120,Rohit V,CSE,2026-08-20,09:12,Late
101,Arun Kumar,AI&DS,2026-08-21,09:00,Present
102,Bharath Raj,AI&DS,2026-08-21,09:26,Late
103,Charan M,AI&DS,2026-08-21,09:00,Present
104,Dinesh R,AI&DS,2026-08-21,09:05,Present
105,Gokul S,AI&DS,2026-08-21,09:00,Present
106,Hari Prasad,AI&DS,2026-08-21,09:03,Present
107,Karthik V,AI&DS,2026-08-21,,Absent
108,Lokesh K,AI&DS,2026-08-21,,Absent
109,Manoj T,AI&DS,2026-08-21,09:03,Present
110,Naveen P,AI&DS,2026-08-21,09:01,Present
111,Praveen Kumar,AI&DS,2026-08-21,09:09,Present
112,Rahul S,AI&DS,2026-08-21,09:04,Present
113,Sanjay R,AI&DS,2026-08-21,09:00,Present
114,Surya P,AI&DS,2026-08-21,09:03,Present
115,Vignesh M,AI&DS,2026-08-21,09:27,Late
116,Ajay B,CSE,2026-08-21,09:01,Present
117,Deepak K,CSE,2026-08-21,,Absent
118,Kavin R,CSE,2026-08-21,09:05,Present
119,Mohan S,CSE,2026-08-21,09:00,Present
120,Rohit V,CSE,2026-08-21,09:02,Present
101,Arun Kumar,AI&DS,2026-08-24,09:04,Present
102,Bharath Raj,AI&DS,2026-08-24,09:05,Present
103,Charan M,AI&DS,2026-08-24,09:00,Present
104,Dinesh R,AI&DS,2026-08-24,,Absent
105,Gokul S,AI&DS,2026-08-24,09:01,Present
106,Hari Prasad,AI&DS,2026-08-24,09:01,Present
107,Karthik V,AI&DS,2026-08-24,09:01,Present
108,Lokesh K,AI&DS,2026-08-24,09:08,Present
109,Manoj T,AI&DS,2026-08-24,09:04,Present
110,Naveen P,AI&DS,2026-08-24,09:00,Present
111,Praveen Kumar,AI&DS,2026-08-24,09:05,Present
112,Rahul S,AI&DS,2026-08-24,09:09,Present
113,Sanjay R,AI&DS,2026-08-24,09:06,Present
114,Surya P,AI&DS,2026-08-24,09:00,Present
115,Vignesh M,AI&DS,2026-08-24,09:01,Present
116,Ajay B,CSE,2026-08-24,,Absent
117,Deepak K,CSE,2026-08-24,09:06,Present
118,Kavin R,CSE,2026-08-24,09:15,Late
119,Mohan S,CSE,2026-08-24,09:00,Present
120,Rohit V,CSE,2026-08-24,09:04,Present
101,Arun Kumar,AI&DS,2026-08-25,09:05,Present
102,Bharath Raj,AI&DS,2026-08-25,09:00,Present
103,Charan M,AI&DS,2026-08-25,09:02,Present
104,Dinesh R,AI&DS,2026-08-25,09:00,Present
105,Gokul S,AI&DS,2026-08-25,09:00,Present
106,Hari Prasad,AI&DS,2026-08-25,09:02,Present
107,Karthik V,AI&DS,2026-08-25,09:00,Present
108,Lokesh K,AI&DS,2026-08-25,09:18,Late
109,Manoj T,AI&DS,2026-08-25,,Absent
110,Naveen P,AI&DS,2026-08-25,09:07,Present
111,Praveen Kumar,AI&DS,2026-08-25,,Absent
112,Rahul S,AI&DS,2026-08-25,09:00,Present
113,Sanjay R,AI&DS,2026-08-25,,Absent
114,Surya P,AI&DS,2026-08-25,09:01,Present
115,Vignesh M,AI&DS,2026-08-25,09:03,Present
116,Ajay B,CSE,2026-08-25,09:07,Present
117,Deepak K,CSE,2026-08-25,09:00,Present
118,Kavin R,CSE,2026-08-25,09:06,Present
119,Mohan S,CSE,2026-08-25,09:03,Present
120,Rohit V,CSE,2026-08-25,09:00,Present
101,Arun Kumar,AI&DS,2026-08-26,09:04,Present
102,Bharath Raj,AI&DS,2026-08-26,09:03,Present
103,Charan M,AI&DS,2026-08-26,09:01,Present
104,Dinesh R,AI&DS,2026-08-26,09:03,Present
105,Gokul S,AI&DS,2026-08-26,09:01,Present
106,Hari Prasad,AI&DS,2026-08-26,,Absent
107,Karthik V,AI&DS,2026-08-26,09:03,Present
108,Lokesh K,AI&DS,2026-08-26,09:04,Present
109,Manoj T,AI&DS,2026-08-26,09:07,Present
110,Naveen P,AI&DS,2026-08-26,09:00,Present
111,Praveen Kumar,AI&DS,2026-08-26,09:09,Present
112,Rahul S,AI&DS,2026-08-26,09:00,Present
113,Sanjay R,AI&DS,2026-08-26,09:02,Present
114,Surya P,AI&DS,2026-08-26,09:04,Present
115,Vignesh M,AI&DS,2026-08-26,09:03,Present
116,Ajay B,CSE,2026-08-26,09:17,Late
117,Deepak K,CSE,2026-08-26,09:01,Present
118,Kavin R,CSE,2026-08-26,09:02,Present
119,Mohan S,CSE,2026-08-26,09:01,Present
120,Rohit V,CSE,2026-08-26,09:01,Present
101,Arun Kumar,AI&DS,2026-08-27,09:05,Present
102,Bharath Raj,AI&DS,2026-08-27,09:04,Present
103,Charan M,AI&DS,2026-08-27,09:00,Present
104,Dinesh R,AI&DS,2026-08-27,09:05,Present
105,Gokul S,AI&DS,2026-08-27,09:03,Present
106,Hari Prasad,AI&DS,2026-08-27,09:05,Present
107,Karthik V,AI&DS,2026-08-27,09:04,Present
108,Lokesh K,AI&DS,2026-08-27,09:00,Present
109,Manoj T,AI&DS,2026-08-27,09:17,Late
110,Naveen P,AI&DS,2026-08-27,09:01,Present
111,Praveen Kumar,AI&DS,2026-08-27,09:05,Present
112,Rahul S,AI&DS,2026-08-27,09:04,Present
113,Sanjay R,AI&DS,2026-08-27,09:02,Present
114,Surya P,AI&DS,2026-08-27,09:03,Present
115,Vignesh M,AI&DS,2026-08-27,09:06,Present
116,Ajay B,CSE,2026-08-27,09:01,Present
117,Deepak K,CSE,2026-08-27,09:04,Present
118,Kavin R,CSE,2026-08-27,,Absent
119,Mohan S,CSE,2026-08-27,09:02,Present
120,Rohit V,CSE,2026-08-27,09:02,Present
101,Arun Kumar,AI&DS,2026-08-28,09:06,Present
102,Bharath Raj,AI&DS,2026-08-28,09:05,Present
103,Charan M,AI&DS,2026-08-28,09:05,Present
104,Dinesh R,AI&DS,2026-08-28,09:06,Present
105,Gokul S,AI&DS,2026-08-28,09:15,Late
106,Hari Prasad,AI&DS,2026-08-28,09:03,Present
107,Karthik V,AI&DS,2026-08-28,09:05,Present
108,Lokesh K,AI&DS,2026-08-28,09:02,Present
109,Manoj T,AI&DS,2026-08-28,09:03,Present
110,Naveen P,AI&DS,2026-08-28,09:02,Present
111,Praveen Kumar,AI&DS,2026-08-28,09:03,Present
112,Rahul S,AI&DS,2026-08-28,09:10,Late
113,Sanjay R,AI&DS,2026-08-28,09:04,Present
114,Surya P,AI&DS,2026-08-28,09:26,Late
115,Vignesh M,AI&DS,2026-08-28,09:00,Present
116,Ajay B,CSE,2026-08-28,09:09,Present
117,Deepak K,CSE,2026-08-28,09:00,Present
118,Kavin R,CSE,2026-08-28,09:00,Present
119,Mohan S,CSE,2026-08-28,09:06,Present
120,Rohit V,CSE,2026-08-28,09:05,Present
108,Lokesh K,AI&DS,,09:03,Present
